Pid,label
289568,9.88
526221,7.73
199959,9.61
335768,5.78
357876,6.95
334505,9.91
548221,5.78
230715,7.06
313716,9.73
493763,5.04
613688,3.17
360472,7.99
256464,6.67
292393,10.42
760173,4.0
163335,6.11
302137,3.58
302741,6.66
846538,5.55
349049,4.25
186212,6.29
301273,12.29
313696,5.17
331824,4.58
602113,3.32
260294,6.36
291404,3.32
328766,8.67
626619,7.24
889241,4.39
208520,9.22
367928,9.17
190093,3.7
314279,6.52
289643,7.61
357599,5.83
319091,15.81
244858,10.38
311808,8.16
180068,13.09
364341,8.92
543191,2.32
379179,11.86
547084,10.55
170236,10.41
797346,3.17
428243,5.49
273940,6.07
717071,2.0
163288,11.16
237562,5.39
696294,5.21
366991,5.29
350756,9.21
458721,3.58
762258,9.28
231468,6.63
188700,5.73
306492,6.23
653943,4.0
419025,4.86
213074,3.81
337267,5.67
470669,6.54
378296,3.32
219482,6.51
242551,10.1
265757,7.6
371905,6.25
536222,10.72
182973,4.58
396687,12.12
380791,6.75
561558,3.58
546863,11.07
293421,4.17
147764,7.48
326284,5.46
329991,7.18
301288,6.29
324272,7.97
386052,5.75
364750,7.6
184527,7.53
429164,1.0
782296,12.26
217827,7.51
295547,5.7
282978,4.81
417933,6.04
269019,4.95
281804,4.39
162662,9.33
370684,8.65
381377,4.75
302977,5.17
320413,9.07
239949,3.81
723736,4.09
202158,7.36
272548,4.46
353707,4.7
172377,6.0
683865,3.91
263975,7.61
391280,5.32
297593,4.64
322572,7.43
305505,7.92
888684,3.7
360989,10.53
339677,5.09
276388,7.69
301811,3.17
367503,8.83
153470,5.58
209844,4.64
223268,9.96
280665,9.85
244150,7.85
496818,8.85
456245,12.04
400347,5.58
360900,5.67
182308,3.58
393271,11.78
727703,4.64
200675,4.46
354564,8.81
911173,5.25
238475,6.98
294426,5.39
340550,5.91
389984,11.25
171016,6.94
435594,6.75
365153,13.4
234954,7.78
915312,4.58
358344,3.58
1107439,7.74
418321,8.59
195283,9.89
304556,9.17
453565,5.46
418152,8.1
280180,4.09
618099,9.76
363526,3.17
364825,6.93
253711,6.02
293411,9.63
182060,10.31
293272,5.32
859053,2.58
339341,10.14
371593,2.58
248883,4.52
618788,4.25
306479,6.63
230400,13.33
230270,7.92
162368,4.0
891934,2.81
359003,6.79
487107,7.48
163326,6.74
507311,6.7
207486,6.29
270973,4.81
300113,6.95
265511,3.17
722653,5.32
273716,6.17
334554,11.51
206300,6.49
165351,4.09
358976,3.17
283233,5.13
961970,10.6
375809,5.81
409282,9.96
999513,5.58
190631,9.72
287347,7.73
517953,5.81
758705,6.43
237353,10.28
335230,4.52
497307,8.88
186572,3.91
326700,11.13
384614,6.95
1106057,3.91
880192,4.25
427255,12.57
321716,11.41
250981,5.73
299322,3.0
182589,9.73
414300,5.32
337787,7.67
400554,6.52
425799,3.0
206816,5.0
524110,5.36
238375,10.34
278781,4.52
426077,6.63
421546,4.64
408374,7.43
828932,8.47
225865,4.09
313105,5.49
727682,3.46
345042,5.55
273835,6.73
385775,9.12
333724,6.04
787892,8.33
280157,5.52
546369,2.32
260663,7.0
337605,3.7
372571,7.74
410617,3.58
497062,8.31
222842,8.92
996303,6.51
312729,9.57
173889,9.72
314540,5.0
941458,5.09
382747,5.93
400775,6.39
507552,6.99
811573,7.49
195317,9.63
241996,9.54
236710,7.43
174160,7.73
271777,4.46
465329,5.86
643509,3.17
392098,6.63
156268,11.25
640684,6.73
394082,6.29
492155,7.12
211393,6.3
670140,7.77
300773,4.39
625513,3.81
244863,4.91
684889,3.0
204419,7.26
324835,7.34
269438,4.58
404633,7.55
970379,6.34
276685,9.7
188640,7.12
356479,7.24
1042566,3.91
551710,7.18
210097,8.6
197417,4.81
1057230,5.49
305044,9.4
327003,8.29
234015,7.13
926539,7.15
270508,1.58
244622,5.09
412092,5.09
240607,8.29
352179,7.12
213336,4.58
341659,9.19
197842,10.35
559460,3.7
175469,7.55
198085,6.17
232960,3.58
174724,7.0
259567,3.17
281884,4.39
754894,4.46
226261,5.36
943098,4.0
377230,6.13
298465,5.43
670809,5.04
221937,5.95
355656,9.43
521472,3.91
655144,3.0
390073,4.25
366102,4.25
405996,4.09
781115,11.0
1097322,3.58
182249,7.89
392250,9.95
225960,7.58
455411,3.7
217543,7.32
163070,7.06
298811,7.97
345837,4.75
363230,9.23
601207,1.0
352200,5.98
228848,3.0
204978,5.78
355096,7.04
230371,6.39
202419,5.21
183199,4.52
343716,10.11
971670,6.44
801992,3.46
355269,6.09
225664,5.04
629360,3.81
201468,8.95
211179,4.17
373387,7.24
265378,4.95
721216,6.97
293206,4.58
209448,7.0
728456,3.81
390712,4.52
452045,7.6
540082,4.46
732874,2.0
283212,6.46
401907,7.78
310421,6.02
1072331,1.0
324581,10.09
408909,9.5
541448,5.25
254484,7.39
1040433,1.58
188513,11.83
286188,10.42
200622,4.81
220860,5.0
369412,5.46
174697,5.86
411433,5.61
254165,3.91
272477,5.95
811252,9.12
253011,5.21
265790,5.83
398856,5.09
185828,8.35
632890,4.95
389377,7.4
193357,5.13
241979,5.25
313486,7.33
338756,10.4
808736,2.0
334625,9.59
286837,7.34
361246,8.07
254405,4.58
1079088,8.98
258660,1.58
235688,9.01
166379,6.04
182401,8.63
263870,6.25
175450,8.53
976865,4.0
1073153,1.58
960704,5.55
203337,4.91
1071699,4.09
212443,7.21
212918,4.32
900590,7.93
546883,8.18
549004,5.7
171933,6.29
320424,9.65
384684,10.9
348973,9.38
284821,5.09
897431,6.75
260538,2.32
349340,4.75
381345,4.46
310003,7.13
293176,6.86
1034490,2.81
705388,3.0
271206,6.67
239163,4.75
158810,5.78
216021,3.32
369431,3.81
337889,5.25
449696,4.95
393329,12.25
318079,9.24
870311,3.0
1032646,2.0
418181,5.75
342664,6.85
193231,5.52
370473,3.32
211255,8.09
429645,5.78
204472,11.03
203897,4.95
463319,6.64
358604,8.78
173376,10.36
823944,2.58
331923,8.59
378443,6.15
129632,11.34
530662,4.91
219281,7.79
865670,2.32
318999,4.58
668007,6.6
395113,8.03
356528,6.52
752987,1.0
337875,6.49
310663,5.81
1001389,3.17
441643,4.86
246268,1.0
169992,8.88
306523,7.02
326844,5.32
202281,8.26
345188,5.43
241817,13.22
309810,5.13
316187,6.49
185840,11.37
282907,1.58
444988,4.75
980442,1.58
297122,9.44
424930,3.0
903075,3.17
790549,4.7
634790,3.91
335709,4.86
898034,6.23
383346,6.07
276086,8.06
373511,9.68
405218,2.81
355636,8.1
420500,9.16
363260,9.24
717681,3.0
405989,6.07
313557,4.0
219782,10.0
196618,7.97
283146,12.02
294554,6.46
391264,10.09
780158,3.7
694845,3.91
167303,1.58
267712,10.11
180104,5.13
264827,4.75
397095,8.86
223628,6.11
206268,8.01
367898,8.74
377910,10.93
600769,5.52
243188,5.7
371337,7.8
395014,7.71
792639,2.0
374301,7.99
249458,5.78
289898,3.91
382179,8.5
338894,7.54
585342,6.0
230808,2.0
358904,9.25
406176,4.17
237621,6.0
234827,7.79
711180,6.51
307264,6.91
326406,3.32
791271,6.09
416841,7.65
926680,3.46
303778,9.67
745067,6.04
228450,7.04
970598,3.46
452737,11.0
363237,8.13
193488,3.46
247643,11.28
561544,4.0
359659,6.79
503850,7.11
360199,3.91
553161,1.0
285540,5.49
311545,7.55
407615,7.42
209524,7.06
331476,5.36
374863,5.43
501000,5.64
236935,5.09
228311,8.11
200017,9.42
373995,7.57
1102893,3.32
424745,3.91
430117,5.13
331123,4.64
391693,7.76
247426,7.11
25534,10.97
324781,5.78
240272,5.95
510500,9.02
195249,5.67
205301,1.0
208605,5.0
570947,4.7
389035,4.58
294943,7.25
847636,4.25
753753,3.0
217190,8.72
387514,3.0
339215,7.21
367576,4.32
579082,8.67
229462,7.88
373179,6.49
770633,3.7
191815,6.44
375530,5.46
720835,7.69
286211,5.64
356723,5.58
403085,8.68
547178,5.39
365401,3.0
423684,10.58
371195,7.37
207555,6.21
153937,8.12
790566,4.75
244781,5.39
976005,6.6
493417,8.29
309775,15.84
195541,7.59
268488,8.87
394813,6.64
944957,1.0
315140,4.46
726318,8.42
298619,5.32
190519,7.41
254748,5.95
345305,3.58
528691,9.37
285832,5.43
158815,12.13
718157,3.46
434507,5.0
369580,9.44
897731,6.64
274743,5.58
939324,6.39
1054981,4.09
371550,5.75
384352,3.46
307808,5.61
286128,6.64
292402,6.93
232759,7.69
446035,7.94
242793,7.71
289962,9.86
211660,6.79
911510,1.58
355465,9.51
1059448,4.25
214721,8.32
158036,7.53
219400,7.41
288755,7.71
412743,8.35
710092,6.41
209928,7.44
251788,4.75
237973,4.64
339419,6.78
1096204,2.0
222067,11.88
325729,3.46
306527,7.64
162928,10.72
417519,6.44
674758,5.25
380374,5.04
318269,4.81
384173,6.43
176658,6.63
359422,5.04
321233,4.52
924430,3.58
297453,6.92
256516,8.08
205348,4.52
348717,5.67
336134,5.0
176496,9.44
229641,5.81
228263,4.32
305248,7.59
358870,6.49
265997,7.25
289315,6.85
350713,6.63
347293,5.55
417969,7.04
378033,8.34
192259,9.15
162586,7.62
366306,3.46
224597,5.09
378550,8.05
433950,6.61
352717,6.21
448088,7.12
268752,4.46
440200,4.81
348897,5.0
662956,8.43
222711,7.46
439448,9.54
306968,9.16
308333,6.15
269120,5.88
423470,15.42
305423,8.07
602128,3.32
299527,8.03
371479,1.58
333401,5.04
420964,8.59
368144,9.02
437355,2.0
323413,8.16
188702,10.73
365248,6.54
388274,4.7
162161,9.3
1062626,8.5
308540,10.85
359742,6.32
298661,5.61
209230,6.39
155006,11.5
623411,3.46
298223,4.0
180207,6.46
734726,2.0
395156,5.43
272476,6.66
196110,4.39
414813,4.09
209239,6.73
393715,5.81
560586,1.0
392150,8.98
992634,3.58
510683,2.81
171231,9.75
209753,5.81
196391,4.86
467976,5.67
526601,14.08
345396,1.0
158257,12.35
219229,9.89
163600,10.58
405011,7.24
817729,3.32
923683,3.58
561880,3.58
778006,3.17
195055,6.09
594775,4.64
385038,8.32
370024,5.95
615660,1.0
274239,5.75
266448,6.98
362669,6.32
172138,6.41
406497,4.32
198648,5.91
217462,9.13
636686,9.31
515327,4.52
378663,11.24
322214,7.07
226850,6.07
326704,5.55
298694,8.16
378010,7.29
216693,8.84
275049,4.81
401829,8.02
176171,9.19
385914,6.97
331289,8.97
362054,8.65
341000,12.08
363593,6.79
238214,7.17
299396,5.64
1045002,4.86
246319,6.43
368498,7.29
364880,6.66
269582,4.91
867376,5.36
333402,4.39
238286,5.64
407326,3.17
453324,3.81
274034,6.3
366654,4.64
344790,4.86
376377,7.09
290595,3.91
167043,7.8
178229,6.15
805698,5.32
299057,5.55
235009,7.83
1073141,1.0
662321,4.7
179427,12.1
233850,4.64
177463,11.86
318905,7.01
306854,6.39
293644,5.36
178538,6.48
365049,6.51
411928,6.52
284434,4.52
338881,7.14
432847,3.46
690332,4.46
357846,6.6
759734,3.17
476348,4.25
219957,13.86
218130,8.5
204743,3.32
177398,10.71
162384,4.17
317579,5.75
185539,6.87
245281,10.1
517892,7.81
393989,7.07
171384,2.81
188725,6.19
396203,4.17
190499,6.69
155190,7.99
165333,3.46
302701,5.32
311894,7.43
884628,6.17
398471,5.29
171106,9.06
651320,5.25
1033562,8.45
184590,8.53
308219,6.09
550918,2.32
766901,8.72
231753,1.58
160312,5.95
255063,10.36
206758,12.67
369719,8.81
720335,6.87
169239,10.13
341176,8.52
478796,7.02
716983,5.36
305706,9.26
643257,10.89
443865,5.55
294308,4.25
345535,8.52
298890,6.36
265434,5.67
333265,4.25
656862,4.46
314829,5.04
643352,4.52
334736,5.39
421666,6.44
186205,6.6
198586,8.32
234304,7.43
289602,4.25
638033,8.23
940750,4.39
664099,7.58
466151,1.0
261853,4.86
538510,9.53
161776,6.91
248727,6.09
337293,4.09
168998,4.86
917007,2.32
246677,9.99
424219,4.25
223428,4.64
392514,5.67
242552,5.75
520419,9.88
171546,12.18
237181,6.87
166178,5.32
190766,2.81
422888,6.69
822994,7.07
161226,10.08
316846,3.81
327575,6.69
288333,4.58
218618,5.93
290769,8.02
338070,7.48
172250,2.0
373372,9.15
356697,8.39
241793,3.0
200201,7.97
257131,5.13
328131,2.32
638874,3.81
214105,7.57
246873,6.77
369855,4.86
650340,6.11
198271,5.7
327617,4.64
272563,5.43
183063,3.0
320231,6.09
379056,2.0
388050,2.81
266487,5.36
377102,11.65
196239,6.48
571515,9.45
270087,4.17
397521,6.83
689719,4.0
162159,8.45
331019,4.09
347148,7.36
259284,6.75
403802,10.18
810160,9.63
290460,3.0
174780,6.23
284237,7.75
262962,8.67
351263,6.15
300806,5.36
217907,7.96
382968,11.37
247272,8.24
359878,13.51
944927,4.95
383616,6.25
661639,5.43
377580,12.53
292053,6.36
509558,10.17
409295,10.31
251215,6.87
329039,4.95
247607,6.38
330327,7.62
1048133,1.58
212581,6.3
373913,5.88
273671,4.95
311536,4.7
233805,7.51
276608,7.0
333669,5.95
367157,1.58
326896,5.29
349578,5.95
840569,4.09
904371,2.32
383161,6.07
967642,8.5
377944,7.48
384329,9.58
178730,4.64
266436,7.34
437000,7.59
406884,5.13
320229,10.01
320449,7.91
951050,8.23
532718,7.43
405448,7.57
240717,6.95
780661,6.29
318419,1.58
348723,7.14
405594,9.1
800672,9.04
452952,5.61
542799,1.58
349945,9.21
331291,7.15
156124,6.43
615656,1.0
314743,4.75
158013,7.81
195322,8.55
248987,6.71
326187,4.75
350070,5.09
699554,1.0
362326,7.89
410511,4.81
327312,5.88
275339,5.17
683370,7.6
187741,6.17
252134,6.77
395056,4.75
231373,8.25
945896,2.0
1006681,1.0
249713,10.41
225840,3.46
564683,3.0
292780,6.74
182705,8.7
212932,5.83
191371,5.58
540538,7.2
300125,6.15
588931,3.81
398261,4.52
1111996,2.81
437197,5.83
596719,2.0
188835,7.52
326761,2.58
1095416,3.91
404433,7.48
725874,5.93
245545,10.46
267246,4.91
260100,8.41
322398,4.17
202483,7.94
365890,3.58
313296,7.67
688940,5.32
218876,3.32
321541,4.64
270305,8.21
175052,3.17
497036,2.32
411032,8.99
781572,11.8
180036,5.04
225397,8.13
368066,6.69
389481,5.49
306026,9.7
258973,5.29
364053,5.39
274620,6.38
222207,12.14
351477,4.64
356048,12.25
810699,3.17
369545,6.51
170550,7.93
206130,5.73
741247,3.0
1091235,3.46
473372,5.61
245376,5.98
523519,8.96
227037,5.58
255188,4.32
1115008,4.0
681007,3.32
490043,3.7
628580,4.58
397925,6.13
391663,10.92
675845,4.95
227993,5.73
396123,12.39
301859,4.0
391625,4.39
342500,6.11
910478,4.7
546540,10.7
404025,10.6
317288,11.43
568619,3.81
433989,9.84
257960,6.09
744198,4.39
451976,10.84
905887,3.7
333161,3.17
424746,3.32
179139,6.38
1007490,5.78
232577,4.25
159947,6.46
236647,7.58
246686,3.0
903414,3.32
376275,4.64
393820,6.54
287908,7.52
165990,8.4
432333,3.91
179422,4.75
225151,8.32
200653,4.64
399319,7.01
183537,6.15
372600,8.15
227693,2.32
367604,3.91
677244,5.43
328063,7.98
226285,5.46
169999,6.13
211934,11.09
178037,7.32
222459,6.66
433424,4.95
321710,5.73
323181,11.45
247057,8.27
171637,8.91
348281,9.55
348618,6.25
210429,5.75
253218,7.55
340841,9.88
254977,5.29
222674,7.57
225864,4.81
194682,8.06
256107,5.58
327831,10.98
1097578,1.0
536397,9.9
184200,8.17
394450,7.72
360310,8.26
249619,6.13
925975,5.55
240527,5.09
642729,3.58
293703,5.81
172854,6.3
154780,9.74
349011,7.81
211866,6.57
849848,1.58
381897,6.55
312004,7.43
1000693,3.32
367308,4.91
400641,11.09
405976,7.91
420186,10.36
225119,7.48
298562,7.74
168289,8.16
388213,4.75
607050,5.09
390269,6.46
967425,8.09
1037828,4.09
985278,7.04
193666,7.45
316219,3.46
359050,9.08
301036,5.64
773621,3.7
252213,4.75
158572,10.03
268169,5.52
273568,4.7
431355,5.75
229109,9.24
361139,6.49
330537,5.0
171633,3.17
412545,4.17
381976,2.32
479804,6.13
360840,5.13
280588,7.89
354845,7.39
336583,3.17
545438,6.94
561446,4.58
633411,13.34
382191,6.46
278803,5.91
319662,8.11
319911,8.31
215811,5.43
423346,5.17
913535,4.7
850129,8.28
627681,4.7
1073552,3.91
610009,3.58
734652,1.58
372188,7.79
588216,6.66
213481,5.67
276820,5.46
700298,9.99
645246,4.7
370439,5.58
214072,7.48
342569,8.14
302010,7.83
219632,4.17
316481,8.45
344719,4.17
227413,9.66
351763,8.55
340594,5.0
228147,5.21
441025,10.78
393375,8.42
371435,5.46
322978,3.81
352529,12.08
163192,1.0
229803,7.13
477421,5.7
205715,5.39
243754,7.1
376155,12.99
313196,5.52
344827,5.29
358488,12.25
312080,8.86
364542,8.2
194470,2.32
1052634,3.0
373956,7.42
267615,9.55
350683,6.36
237303,7.62
260509,11.18
473567,6.34
827206,2.0
245833,6.91
367811,6.82
186379,5.52
243948,6.7
228457,11.59
402479,5.32
194876,9.91
327195,8.13
289351,6.91
1010715,4.58
802088,4.09
374410,9.87
364799,3.91
332090,6.66
658082,6.54
218793,7.12
518021,4.17
264999,5.49
316132,6.23
218177,5.29
512745,7.02
388660,7.81
214159,9.07
170527,7.69
307760,7.18
954134,10.45
260421,8.49
530452,4.25
485835,1.58
241905,8.43
404936,11.36
346874,9.84
387265,5.43
345704,3.58
330118,7.57
239475,9.99
785054,1.0
276696,4.95
452464,5.04
332437,7.0
245175,5.13
406385,9.04
761690,3.91
421931,7.58
362686,7.29
865976,3.91
342342,7.55
376421,4.46
293822,6.29
220586,10.75
191378,5.64
627994,2.0
355745,8.16
195380,15.49
948517,1.0
358112,3.7
462838,3.32
242149,2.81
610146,2.81
247811,7.66
1058361,6.19
311686,7.1
538111,4.39
386977,6.74
174619,7.08
252453,8.78
365313,6.52
256660,7.08
231391,9.98
202429,5.86
395464,5.64
619547,6.71
322636,7.28
323461,7.55
509367,7.4
322641,8.74
539229,1.0
375438,10.49
407538,4.0
404966,9.69
169551,8.43
400650,6.63
169449,6.81
303260,4.75
351645,7.15
192453,7.11
597453,5.0
808924,4.75
177172,5.81
1097326,4.0
324133,6.85
296004,5.0
191154,5.36
328026,3.46
378975,5.78
366241,4.09
366671,2.0
241897,5.32
177110,7.22
401637,7.58
207702,10.87
352956,5.39
227514,10.02
217196,9.06
264915,5.78
191968,12.05
334029,4.58
299770,15.18
730613,10.26
256446,9.39
401743,8.97
469239,5.83
525539,6.43
371095,6.0
279268,5.61
192849,5.17
309336,8.32
430003,7.43
229985,7.55
175301,10.5
536579,2.32
249801,8.63
367683,5.29
219460,3.0
155266,11.23
283984,5.17
320863,7.86
470073,7.08
748488,5.25
387161,8.66
373994,14.62
368963,7.3
180611,5.0
255202,9.4
200514,3.0
390764,7.59
293333,4.0
240762,9.2
628686,3.0
336394,2.81
179014,6.46
545625,4.58
433004,9.71
243428,4.7
371848,12.92
595804,7.81
227350,5.88
191986,4.39
165808,6.07
275268,8.48
324198,6.34
188979,4.75
196707,4.58
287564,3.7
366653,7.1
287148,6.93
281324,3.46
941736,3.81
302232,4.95
412694,4.09
176694,8.48
234354,8.57
230707,10.15
388527,4.91
266617,4.17
167325,9.14
183497,13.22
439606,3.0
360979,11.83
453202,4.7
525569,6.36
180626,6.66
1037935,7.22
148717,9.09
619353,6.6
308916,3.32
163048,5.21
370143,10.91
373640,9.52
169158,8.76
768817,5.43
408078,11.08
347909,7.32
270523,13.2
607349,2.58
328894,7.15
84764,12.49
386734,2.58
517814,7.73
319387,9.54
415133,5.17
433970,6.51
621997,7.51
155482,6.27
183779,5.88
188742,6.09
347239,8.98
186356,9.67
454877,8.73
258968,13.3
295790,8.0
502935,8.94
413938,6.39
183802,6.27
220124,3.7
418725,5.73
354706,8.61
267900,8.99
661345,5.13
222581,7.23
314245,5.32
387627,4.46
409363,7.52
777872,4.39
345894,5.25
292261,4.52
362523,6.7
498822,3.17
337523,6.83
394212,8.02
357456,6.61
253200,10.4
234007,7.59
1018449,3.46
238500,7.15
283449,10.77
348583,7.93
426939,4.64
410144,6.93
223520,6.54
690100,6.95
934029,3.91
242014,7.44
1003833,7.02
397553,2.0
350223,8.26
196123,4.75
210410,6.36
397007,3.7
211016,5.17
736071,9.11
391585,6.81
382991,5.49
196051,5.25
377859,6.02
162689,5.36
228781,13.95
271907,8.17
504451,7.58
315492,9.11
220423,8.5
238867,7.18
597937,2.58
229177,11.01
934045,6.19
203946,8.2
280960,3.58
220936,2.81
921219,4.81
205324,1.58
347138,4.09
396571,5.67
320115,8.53
398265,7.11
175049,2.81
450928,2.0
174350,6.21
193007,1.0
800835,2.81
334719,5.04
315569,4.0
289650,10.46
411562,7.93
216658,11.05
285705,7.97
367676,10.07
241253,5.04
247716,5.81
267325,10.89
1037917,2.0
423403,5.46
261539,8.48
352042,8.72
248921,5.61
419964,2.81
323981,5.75
628069,4.25
198246,5.55
422389,2.58
668277,6.3
275838,11.05
210607,4.91
371362,5.83
316208,11.71
348361,5.09
300618,5.43
170660,11.52
852530,3.58
396639,3.58
248598,5.55
312921,6.54
378732,7.61
634829,4.81
342833,5.13
377385,3.91
255222,4.91
503969,2.0
800115,9.7
172791,12.48
553372,4.91
253396,10.58
325716,5.81
227730,6.73
394769,8.32
319557,7.61
315071,7.48
327277,12.25
383066,8.95
161108,10.04
510694,3.0
322209,5.83
159931,7.81
165703,7.26
206059,6.71
191166,6.54
274050,9.27
310947,7.55
356257,5.83
371615,4.58
208033,4.52
289400,6.27
362741,4.39
603017,2.81
1086722,2.32
222693,6.48
397506,3.7
414273,8.61
274675,3.91
371660,7.27
207789,5.61
247926,6.34
385637,6.27
624988,4.46
1003809,3.58
237159,5.09
168900,5.29
645581,6.02
459743,2.58
296674,7.74
318090,10.55
285745,7.4
231829,15.13
209846,7.85
181297,9.43
316144,4.86
217091,6.36
324734,9.39
168484,4.52
312782,6.63
209197,6.25
270319,3.81
237485,5.0
439264,5.17
341031,6.99
252758,6.83
214702,13.05
344341,6.17
828109,7.16
332593,6.57
190359,4.17
304677,6.11
229206,9.74
788751,3.58
380473,7.23
346419,6.52
745547,8.15
342628,6.21
261016,2.0
347094,9.07
985976,8.71
366884,6.38
470217,7.13
346275,8.02
268784,3.46
306927,10.81
303860,13.03
160568,6.15
206673,10.17
352110,6.02
323581,6.38
285685,12.0
344209,9.52
398671,5.58
278231,7.24
957703,4.32
337661,7.71
615129,10.34
451445,5.73
342541,6.87
160773,12.16
226426,10.36
210108,8.6
178119,6.29
278435,4.09
325124,9.06
264981,9.03
228910,8.72
651840,2.58
399468,3.17
218280,6.83
339026,4.39
238656,5.39
447960,3.0
212326,7.92
316436,4.09
162755,7.89
675434,3.81
942498,1.58
282621,5.86
1079272,3.7
268907,13.05
316259,7.62
459430,7.06
223296,11.98
399930,6.86
750137,5.13
517059,3.7
152003,8.15
248215,8.17
1096391,3.58
209372,4.75
513955,8.15
404885,7.0
384783,7.03
160026,10.37
226363,6.38
891977,4.58
336427,3.7
486403,4.64
358018,5.17
705200,5.36
157972,5.83
338531,7.3
210782,6.64
268922,5.39
393059,5.73
317240,12.18
733950,1.58
873076,3.58
870909,9.89
737811,2.0
304002,4.46
296779,8.96
377242,3.0
186598,10.04
365441,7.08
923754,2.58
180797,9.22
404619,6.92
406217,5.13
241957,5.0
358789,3.17
213868,5.0
501074,3.7
171032,7.72
443604,2.58
357119,7.15
288990,11.46
223964,3.0
1019691,1.0
241423,5.75
251486,6.73
194512,2.58
969965,1.0
366229,4.17
185873,7.18
201129,4.0
1034392,9.85
500849,3.46
692797,3.81
209476,5.17
174546,7.28
310592,8.93
472931,7.44
285509,5.61
356465,10.6
304541,8.77
235515,10.37
202424,6.57
411621,8.31
300394,4.81
373469,12.69
201657,3.7
216419,7.92
696290,4.75
293737,5.04
182769,6.87
346448,3.7
208211,6.66
280859,3.0
161813,7.32
195629,9.0
408579,4.91
905688,5.0
310241,5.78
753002,1.58
909140,3.32
313763,5.04
192689,4.75
423274,3.91
209290,7.17
384456,7.17
160641,4.86
673115,9.14
777529,5.0
326139,4.75
305582,7.3
760149,11.42
855898,4.95
435124,6.44
192469,8.51
276677,3.58
176067,8.99
185080,9.36
290634,6.66
359459,3.58
348863,5.13
538865,2.0
229809,9.76
708604,5.46
310586,7.59
260069,6.38
186317,6.43
354328,3.81
890933,7.3
379429,6.67
237887,13.91
220964,6.44
194209,8.46
301223,12.78
337934,5.13
238743,6.52
350791,8.15
245234,4.25
375164,8.22
207815,5.7
414668,8.03
230267,7.91
240951,5.32
237021,3.17
342455,4.86
169425,5.55
426151,6.75
228313,5.93
374831,8.45
659568,3.91
419895,12.82
576009,2.0
451296,7.26
343522,5.04
471603,3.91
1020099,3.91
636535,4.52
299310,1.0
184606,11.74
577204,3.91
323195,6.49
418050,7.67
263563,6.95
288994,3.32
369732,5.17
202742,7.76
354964,5.17
211534,6.41
227951,6.3
297495,5.91
195637,4.75
373300,2.58
341020,5.81
490853,8.89
157027,6.07
400666,5.88
400885,2.81
287059,5.86
176411,7.2
359991,6.11
875896,2.0
297470,6.39
1104409,4.09
236505,6.3
304919,8.44
277712,6.13
1092646,5.25
365266,1.0
264712,6.49
423894,3.32
727662,7.69
380547,4.39
388865,7.99
270443,8.37
806436,4.95
610005,3.0
994951,7.29
200765,4.46
925694,3.46
275733,7.38
332232,7.78
414393,3.0
296869,7.18
513436,8.23
315479,8.14
317943,8.27
170414,9.95
568205,3.91
631710,4.58
480621,11.65
197745,2.32
230321,7.54
364331,9.11
362518,6.21
625251,4.91
365883,10.65
659557,4.0
340785,9.51
429247,10.77
279254,5.39
435845,9.61
350170,5.67
334578,4.39
176882,3.17
281502,8.09
310675,11.38
325426,3.7
353372,10.53
268234,5.29
154676,5.49
422448,5.32
244271,4.09
247329,8.3
334712,3.91
179211,6.3
378469,6.19
253083,5.78
161660,5.13
301558,6.38
273008,7.52
201614,9.71
185366,4.32
286190,9.06
254535,2.58
154980,7.29
219620,4.09
458667,10.0
417619,7.11
361921,5.98
580852,4.91
333687,8.29
334030,3.91
345640,6.7
273887,10.33
335753,4.75
413306,6.52
340861,11.63
410315,3.32
254492,12.18
340684,8.5
382674,4.95
209480,9.17
276763,8.31
313232,9.25
222667,6.3
918772,3.32
377848,5.13
408018,4.52
354379,8.06
325227,6.66
393281,3.32
539445,4.75
334947,5.75
173382,5.25
279694,8.84
192592,4.91
181276,10.32
457188,5.25
266871,13.01
200142,8.56
321676,7.41
214856,8.23
320821,4.64
440415,4.75
219116,3.17
696136,1.58
1025062,4.52
276418,5.13
405105,7.89
188219,4.86
195185,5.7
413100,6.25
512486,4.52
203551,5.09
232354,9.11
562105,10.26
876640,2.32
324226,7.08
156775,4.64
313748,4.75
426338,6.58
315229,5.04
364721,4.95
382224,11.56
877752,3.91
182285,6.67
258849,9.92
214578,4.7
345304,3.81
173190,8.26
235445,6.0
891297,7.2
305409,8.52
258888,6.49
935010,1.58
665740,3.58
974634,5.67
301530,5.0
231154,7.73
355110,3.32
613542,3.81
700259,3.17
581426,4.75
458055,8.06
196506,4.25
191104,5.49
176864,7.32
232926,5.32
302610,7.77
173208,11.51
394073,4.0
391658,6.32
275377,3.91
301300,7.25
1003639,10.96
1016986,2.32
268749,6.39
535018,3.91
596658,1.58
241506,3.32
169471,8.37
188330,4.58
278301,10.88
304391,8.39
272040,6.0
251961,10.16
353437,4.32
984300,8.25
345765,8.05
169585,9.19
240963,6.25
183908,7.91
221584,7.22
314949,4.52
235086,9.9
425692,4.17
342250,6.75
344271,4.7
450862,6.55
270620,5.98
194065,8.62
222619,6.55
527810,5.36
482928,4.7
263423,12.96
468324,4.0
417067,4.91
925311,8.55
504630,5.7
300359,7.56
164953,3.58
394063,3.81
421173,2.81
625617,2.58
363452,6.29
664666,3.7
336525,5.88
268600,6.79
307497,10.54
