Pid,Title,Category,Subcategory,weekday,hour,image,label
220423,Afternoon Tea at Le Bristol Paris,Food,Tea,0,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29222@N20/220423.jpg,8.5
238867,Passport to Happiness Book Launch,Travel&Active&Sports,Skateboarding,3,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/16585@N8/238867.jpg,7.18
597937,IMG_2538,Urban,Architecture,6,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/60519@N0/597937.jpg,2.58
229177,Bedside Books 971 - Wade Shaw - Jewel of Desire (back,Social&People,Good,3,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/17309@N0/229177.jpg,11.01
934045,Sunset Reflection,Social&People,"Good,Morning",0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/76705@N46/934045.jpg,6.19
203946,Thunder Gumbo: Cult of the Sacred Cowboy,Family,Babies,3,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29644@N85/203946.jpg,8.2
280960,RAC,Entertainment,Music,4,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22219@N66/280960.jpg,3.58
220936,www.facebook.com/AdrianSnapshots Dog Dogs Dog? Dog Love DogLove Doglover Dogslife My Dogs Are Cooler Than Your Kids Dog Lover Doggy,Animal,Dogs,6,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29217@N91/220936.jpg,2.81
921219,Balance,Animal,Fish,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/77187@N4/921219.jpg,4.81
205324,IMG_0155,Social&People,"Good,Morning",5,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28552@N91/205324.jpg,1.58
347138,Art- The Dope and The Dealer-36,Fashion,"Guys,Fashion",4,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42088@N6/347138.jpg,4.09
396571,Our RaeLynns girls also joined in the post-fashion show dance party! ???? #RaeLynns #RaeLynnsProm #Prom2016 #indyboutiques #shoplocal #RaeLynnsFashionShow2016,Fashion,OOTD,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39157@N89/396571.jpg,5.67
320115,#leticiamarquezpermanentmakeup #mijasnaturalpermanentmakeup #leticiamarquezmicropigmentacin #mijasnaturalmicropigmentacin #mijasnaturalsiempreperfecta #micropigmentacion #npm #pmu #mijasnatural #lovebrows #hairstrokes #fluffyeyebrows #cejashiperrealista,Fashion,Tattoos,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30107@N44/320115.jpg,8.53
398265,Kallie,Fashion,Fashion,6,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34523@N12/398265.jpg,7.11
175049,MC 2015 Day 2 410,Social&People,Good,6,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25918@N25/175049.jpg,2.81
450928,Coral de Baha,Animal,Fish,6,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/57000@N28/450928.jpg,2.0
174350,20150504-IMG_0930,Holiday&Celebrations,Wedding,0,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25600@N20/174350.jpg,6.21
193007,IMG_9988,Social&People,"Good,Morning",5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28552@N91/193007.jpg,1.0
800835,Pineapple 65,Animal,Fish,0,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/71578@N92/800835.jpg,2.81
334719,#goodmorning #bomdia #sky #euamosc #day #beautiful #viversc #euamosc #galeriasc #santacatarina #viversc #respirofotografia #itajaisc #ig_captures  #instagood #nature #sun #colors #nice #cool #beautiful #sky #clouds #smile #santacatarinabr #sunshines #suns,Social&People,"Good,Morning",1,22,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42060@N70/334719.jpg,5.04
315569,HNI_0027,Entertainment,Books,1,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40641@N94/315569.jpg,4.0
289650,DSC_0100_Fotor,Holiday&Celebrations,Halloween,5,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39169@N24/289650.jpg,10.46
411562,Relaxing at the Pond,Travel&Active&Sports,Cheerleading,1,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/14270@N1/411562.jpg,7.93
216658,,Fashion,Makeup,5,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31137@N2/216658.jpg,11.05
285705,ABBA live at CELESTIAL HELP FEST 2015,Travel&Active&Sports,Bodybuilding,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37882@N7/285705.jpg,7.97
367676,Hungry,Food,Dessert,1,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47952@N46/367676.jpg,10.07
241253,JV v. Pedro M.-194,Travel&Active&Sports,Football,3,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32356@N66/241253.jpg,5.04
247716,"Facilita Gobierno de Oaxaca inversin pblico-privada y apertura de nuevas empresas: Gabino Cu, Oaxaca",Travel&Active&Sports,Baseball,2,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32525@N91/247716.jpg,5.81
267325,A.,Fashion,Sneakers,1,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/36984@N6/267325.jpg,10.89
1037917,teasalon-7738,Food,Tea,3,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/19985@N27/1037917.jpg,2.0
423403,newHaircut_woot,Fashion,Hair,1,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/53772@N99/423403.jpg,5.46
261539,IMG_0731,Urban,StreetArt,3,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29798@N93/261539.jpg,8.48
352042,27 of 365 : Light & Dark,Animal,Horses,2,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46262@N77/352042.jpg,8.72
248921,IMG_0935,Holiday&Celebrations,Halloween,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35087@N67/248921.jpg,5.61
419964,IMG_1401,Entertainment,Movies,3,22,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46339@N38/419964.jpg,2.81
323981,DSC_1114 copy,Travel&Active&Sports,Motorcycles,4,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35953@N38/323981.jpg,5.75
628069,IMG_3548,Social&People,Love,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/55441@N69/628069.jpg,4.25
198246,"The Blue Demon: buffalo chicken, blue cheese dressing, bacon... And fries! #chicagofoodauthority #chicagocraves #myfab5 #bestfoodchicago #food #foodporn #foodnetwork #crazysandwich #monstersandwich #infatuation #eeeeeats #chiloveluckys",Food,Dessert,5,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/18563@N88/198246.jpg,5.55
422389,Coworking Travel in Bali,Food,Dessert,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/51173@N99/422389.jpg,2.58
668277,2016 Red Sox Spring Training - Workouts,Travel&Active&Sports,Dance,6,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/57286@N83/668277.jpg,6.3
275838,Artist,Food,Coffee,5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/7027@N91/275838.jpg,11.05
210607,Pupils on the recumbent,Travel&Active&Sports,Motorcycles,2,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29256@N60/210607.jpg,4.91
371362,Cope2 in Wynwood Miami. #graffiti #graffitiporn #artbasel,Urban,StreetArt,0,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43691@N93/371362.jpg,5.83
316208,A chilly winters day at the cove,Whether&Season,Snowing,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15693@N59/316208.jpg,11.71
348361,celebrating birthday with vanilla cupcakes,Food,Dessert,2,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/44027@N31/348361.jpg,5.09
300618,"Barcelona, Spain Xmas 2015.JPG",Travel&Active&Sports,Travel,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/11142@N5/300618.jpg,5.43
170660,Garden Boots @ Le Petit Faire,Fashion,Makeup,1,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/21435@N15/170660.jpg,11.52
852530,IMG_1466,Holiday&Celebrations,Halloween,3,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/69664@N68/852530.jpg,3.58
396639,DPP_00049,Whether&Season,Winter,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/50973@N33/396639.jpg,3.58
248598,by torontoimages.co,Travel&Active&Sports,San,5,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24918@N96/248598.jpg,5.55
312921,Honda CB-X 1100,Travel&Active&Sports,Motorcycles,2,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39133@N47/312921.jpg,6.54
378732,DON_0287-3,Fashion,Tattoos,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42543@N97/378732.jpg,7.61
634829,Taiwan Oct 2015,Holiday&Celebrations,Halloween,1,22,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/63420@N37/634829.jpg,4.81
342833,downhill longboard,Travel&Active&Sports,Skateboarding,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37962@N51/342833.jpg,5.13
377385,DSC_7230,Whether&Season,Cloudy,5,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47150@N41/377385.jpg,3.91
255222,Match D2 CdF 8me de finale 2015 - DiaposiTyph Photographie_042,Travel&Active&Sports,Hockey,1,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34159@N2/255222.jpg,4.91
503969,IMG_1540,Entertainment,Movies,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46339@N38/503969.jpg,2.0
800115,A day in Boston City,Travel&Active&Sports,Bodybuilding,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/74304@N40/800115.jpg,9.7
172791,MAY FLOWER 2015 NM1_1088_001077,Whether&Season,Raining,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/18089@N48/172791.jpg,12.48
553372,_DSC1064,Animal,Cats,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/66832@N48/553372.jpg,4.91
253396,mane,Animal,Horses,2,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29309@N93/253396.jpg,10.58
325716,Merry Christmas,Holiday&Celebrations,Christmas,3,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43284@N38/325716.jpg,5.81
227730,Cinta terbaik ialah orang yang tak...,Social&People,Love,4,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32531@N58/227730.jpg,6.73
394769,NIK_0251,Travel&Active&Sports,Cars,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31174@N7/394769.jpg,8.32
319557,Indian Bride,Social&People,"Good,Morning",4,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41047@N81/319557.jpg,7.61
315071,Secret Garden Collection by Atelier Kanto,Holiday&Celebrations,Wedding,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39001@N87/315071.jpg,7.48
327277,Lonely Christmas,Holiday&Celebrations,Christmas,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43481@N85/327277.jpg,12.25
383066,American Goldfinch and Pine Siskin compete for a coveted perch at the nyjer feeder on a cold winters day,Food,Dessert,2,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39498@N92/383066.jpg,8.95
161108,Self E,Fashion,Makeup,0,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/9202@N48/161108.jpg,10.04
510694,IMG_4315,Entertainment,Movies,5,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/60519@N0/510694.jpg,3.0
322209,0M8A1535,Holiday&Celebrations,Christmas,3,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39820@N46/322209.jpg,5.83
159931,Swagger,Fashion,"Guys,Fashion",0,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/14262@N44/159931.jpg,7.81
165703,Pouring cola into the glass,Food,Drinks,0,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/23873@N1/165703.jpg,7.26
206059,Bojangles Chicken Plate.,Food,Dessert,0,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/3737@N61/206059.jpg,6.71
191166,P1200859,Travel&Active&Sports,Travel,5,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15828@N31/191166.jpg,6.54
274050,teddy bear solace (second set,Family,Babies,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26140@N64/274050.jpg,9.27
310947,Winter Wonderland,Holiday&Celebrations,Christmas,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37936@N48/310947.jpg,7.55
356257,Street Wars 5 army barracks_15_tag,Fashion,Jewelry,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42308@N66/356257.jpg,5.83
371615,P2074240,Holiday&Celebrations,New,6,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45228@N43/371615.jpg,4.58
208033,Born Pretty Store water decals,Fashion,Nails,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/21461@N48/208033.jpg,4.52
289400,2015-11-20 symmetry 14,Travel&Active&Sports,Gymnastics,4,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/4154@N69/289400.jpg,6.27
362741,111215_Palm2-282.jpg,Travel&Active&Sports,"Health,Fitness",4,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45052@N14/362741.jpg,4.39
603017,D61_1854,Travel&Active&Sports,Motorcycles,5,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/74707@N88/603017.jpg,2.81
1086722,Butterfly Daisy11,Whether&Season,Fall,4,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/95166@N78/1086722.jpg,2.32
222693,Event: BeyondTheBox | @MrD_1987  |  2015-034,Urban,StreetArt,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22957@N88/222693.jpg,6.48
397506,Lajartijita!     ??????????? #misviajesmexicodesconocido #travel #traveling #visitmexico #mexicodesconocido #mexicotravel  #descubriendomexico #cute #visiting #viajar  #viajeros #amazing #mexico  #turismo #aventura #mextagram #mochilerosmx,Travel&Active&Sports,Travel,1,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34634@N15/397506.jpg,3.7
414273,IMG_1240,Animal,Dogs,3,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/49146@N77/414273.jpg,8.61
274675,ATR20150930-1534_0626,Travel&Active&Sports,Baltimore,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37687@N42/274675.jpg,3.91
371660,DON_0332-4,Fashion,Tattoos,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42543@N97/371660.jpg,7.27
207789,Turf Club,Animal,Horses,6,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28881@N44/207789.jpg,5.61
247926,Decorative bronze tea set with arabic cups,Food,Tea,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30754@N7/247926.jpg,6.34
385637,Old Mill Park Wedding,Holiday&Celebrations,Wedding,1,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/48092@N33/385637.jpg,6.27
624988,"Salt lake in danakil depression, Afar region, Dallol, Ethiopia",Social&People,"Good,Morning",3,22,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22571@N34/624988.jpg,4.46
1003809,IMG_4126,Social&People,Good,5,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/86583@N84/1003809.jpg,3.58
237159,,Social&People,Good,6,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29509@N8/237159.jpg,5.09
168900,20150504-IMG_1360,Holiday&Celebrations,Wedding,0,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25600@N20/168900.jpg,5.29
645581,IMG_0883,Entertainment,Books,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/60519@N0/645581.jpg,6.02
459743,Bright Owusu,Entertainment,Music,3,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/52082@N68/459743.jpg,2.58
296674,Polka smiles,Travel&Active&Sports,Baltimore,6,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/36743@N91/296674.jpg,7.74
318090,2015 - MEXICO - Canon del Sumidero - Forming a Word,Fashion,Piercings,3,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/10311@N71/318090.jpg,10.55
285745,Modestep,Entertainment,Music,6,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37887@N82/285745.jpg,7.4
231829,SJ,Food,Dessert,0,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/8418@N44/231829.jpg,15.13
209846,,Urban,Architecture,6,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30284@N44/209846.jpg,7.85
181297,Publication in Idle Magazine Third Issue,Entertainment,Books,2,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27191@N97/181297.jpg,9.43
316144,CK-NewYorCK-2015-0956,Travel&Active&Sports,Dance,6,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39451@N66/316144.jpg,4.86
217091,home organisation,Holiday&Celebrations,Christmas,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29956@N96/217091.jpg,6.36
324734,Ghost and Grid,Holiday&Celebrations,New,4,0,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/1192@N14/324734.jpg,9.39
168484,Learning about Water at Indigo,Food,Drinks,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24511@N37/168484.jpg,4.52
312782,Dancefloor-F-IMG_1575,Travel&Active&Sports,Dance,5,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39224@N10/312782.jpg,6.63
209197,DSC_0465,Food,Drinks,4,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29339@N79/209197.jpg,6.25
270319,Thanks To All My Subscribers + GO TO DF PHILLY EVENT....,Holiday&Celebrations,Thanksgiving,6,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31873@N39/270319.jpg,3.81
237485,Das Letzte Einhorn (Michael Robert Rhein,Travel&Active&Sports,Bodybuilding,5,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30711@N63/237485.jpg,5.0
439264,"DEERLIJK. February, 16.  Chocolate cheesecake with banana. And miscellaneous.",Travel&Active&Sports,Bodybuilding,5,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/50674@N63/439264.jpg,5.17
341031,_NM82017-2,Holiday&Celebrations,New,4,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40748@N55/341031.jpg,6.99
252758,Halloween 2015,Holiday&Celebrations,Halloween,4,19,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35487@N15/252758.jpg,6.83
214702,Raquel Welch was the sexiest woman on the planet in 1967,Entertainment,Movies,2,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30084@N3/214702.jpg,13.05
344341,20151123-_BPP6798,Travel&Active&Sports,Cheerleading,0,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45370@N90/344341.jpg,6.17
828109,Gemstress 01,Fashion,Jewelry,2,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/70171@N43/828109.jpg,7.16
332593,Seal Pup,Entertainment,Books,4,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40764@N72/332593.jpg,6.57
190359,Yellowstone Grand Canyon (78,Travel&Active&Sports,San,1,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27294@N77/190359.jpg,4.17
304677,#3ConfJuv,Animal,Horses,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39600@N87/304677.jpg,6.11
229206,Ole Miss cheerleader tumbling,Travel&Active&Sports,Football,5,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/3532@N47/229206.jpg,9.74
788751,500px Photo ID: 137836531,Whether&Season,Fall,3,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/67822@N59/788751.jpg,3.58
380473,tokaigi2016_2-196,Entertainment,Video&Games,2,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/44916@N75/380473.jpg,7.23
346419,Drops,Whether&Season,Raining,0,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41589@N17/346419.jpg,6.52
745547,AGO_4038,Whether&Season,Spring,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/68181@N40/745547.jpg,8.15
342628,Trip to Atlanta,Holiday&Celebrations,Christmas,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43215@N29/342628.jpg,6.21
261016,ChalkBoard,Fashion,Hair,4,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15040@N87/261016.jpg,2.0
347094,,Holiday&Celebrations,Thanksgiving,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/2369@N33/347094.jpg,9.07
985976,Un drame  Venise,Electronics,Electronics,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22722@N83/985976.jpg,8.71
366884,Bharatpur trail,Whether&Season,Sunny,6,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47854@N68/366884.jpg,6.38
470217,IMG_31231928_1069_DxO,Holiday&Celebrations,Halloween,5,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/50945@N5/470217.jpg,7.13
346275,1936 igos restaurant,Entertainment,Books,4,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/12691@N15/346275.jpg,8.02
268784,KMM_3215,Holiday&Celebrations,Halloween,3,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35655@N80/268784.jpg,3.46
306927,LHS vs PRHS School Spirit,Travel&Active&Sports,Gymnastics,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41151@N12/306927.jpg,10.81
303860,Christmas Dessert #2,Food,Dessert,6,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39526@N76/303860.jpg,13.03
160568,02.05.2015 Hilsea Lines - Portsmouth,Fashion,Piercings,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24395@N48/160568.jpg,6.15
206673,"Vilnius, Lithuania in  my travel sketchbook",Urban,Architecture,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27830@N16/206673.jpg,10.17
352110,Breakfast with coffee,Food,Coffee,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/20950@N86/352110.jpg,6.02
323581,Scorpion Light Tank 23rd September 2015 #3,Travel&Active&Sports,Cheerleading,2,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35559@N98/323581.jpg,6.38
285685,Sword Art Online,Entertainment,Video&Games,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/10438@N33/285685.jpg,12.0
344209,I see you,Animal,Horses,2,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/18045@N79/344209.jpg,9.52
398671,College Coach 12,Travel&Active&Sports,Football,1,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35929@N83/398671.jpg,5.58
278231,The Stage of The Top Hat Sideshow,Holiday&Celebrations,Halloween,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37000@N81/278231.jpg,7.24
957703,brookfield zoo. october 2015,Holiday&Celebrations,Halloween,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/13146@N19/957703.jpg,4.32
337661,Escaping Deer,Travel&Active&Sports,Gymnastics,0,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/44598@N28/337661.jpg,7.71
